,predicate,subject,object,score
17949,3972,11992,537,0.0
17950,10483,11992,837,0.0
17951,3439,11992,1099,0.0
17952,5842,11992,696,0.0
17953,3478,11992,1193,0.0
17954,6797,11992,1332,0.0
17955,11514,11992,856,0.0
17956,4275,11992,444,0.0
17957,6127,11992,1176,0.0
17958,2749,11992,1386,0.0
17959,9803,11992,205,0.0
17960,4523,11992,569,0.0
17961,7968,11992,533,0.0
17962,4372,11992,1405,0.0
17963,7403,11992,149,0.0
17964,10379,11992,1320,0.0
17965,3308,11992,101,0.0
17966,11191,11992,1311,0.0
17967,5809,11992,218,0.0
17968,11975,11992,1338,0.0
17969,2556,11992,1469,0.0
17970,2700,11992,1175,0.0
17971,9666,11992,1102,0.0
17972,7474,11992,219,0.0
17973,11083,11992,364,0.0
17974,4691,11992,124,0.0
17975,10943,11992,1462,0.0
17976,10474,11992,1382,0.0
17977,8156,11992,1409,0.0
17978,9380,11992,187,0.0
17979,9101,11992,282,0.0
17980,5306,11992,1259,0.0
17981,5548,11992,754,0.0
17982,8512,11992,1115,0.0
17983,6072,11992,493,0.0
17984,8733,11992,1465,0.0
17985,10659,11992,526,0.0
17986,3837,11992,574,0.0
17987,9023,11992,334,0.0
17988,10087,11992,201,0.0
17989,6523,11992,879,0.0
17990,7316,11992,478,0.0
17991,2271,11992,409,0.0
17992,1682,11992,217,0.0
17993,10051,11992,1281,0.0
17994,11867,11992,1460,0.0
17995,4613,11992,899,0.0
17996,3938,11992,807,0.0
17997,4039,11992,669,0.0
17998,11923,11992,777,0.0
17999,6256,11992,374,0.0
18000,7593,11992,1093,0.0
18001,5240,11992,995,0.0
18002,7315,11992,1134,0.0
18003,8273,11992,1269,0.0
18004,2915,11992,333,0.0
18005,7876,11992,1239,0.0
18006,8420,11992,377,0.0
18007,11497,11992,954,0.0
18008,3173,11992,138,0.0
18009,9759,11992,910,0.0
18010,11766,11992,1255,0.0
18011,4145,11992,480,0.0
18012,10324,11992,363,0.0
18013,3485,11992,383,0.0
18014,7673,11992,412,0.0
18015,4236,11992,625,0.0
18016,8751,11992,534,0.0
18017,5501,11992,350,0.0
18018,6826,11992,0,0.0
18019,8916,11992,1299,0.0
18020,2468,11992,92,0.0
18021,4467,11992,45,0.0
18022,11628,11992,1345,0.0
18023,2851,11992,390,0.0
18024,4205,11992,704,0.0
18025,6649,11992,1108,0.0
18026,11856,11992,1166,0.0
18027,5069,11992,761,0.0
18028,9289,11992,649,0.0
18029,8126,11992,1359,0.0
18030,1570,11992,479,0.0
18031,1747,11992,1164,0.0
18032,5839,11992,53,0.0
18033,7885,11992,39,0.0
18034,3981,11992,485,0.0
18035,2726,11992,780,0.0
18036,11898,11992,1115,0.0
18037,7093,11992,1067,0.0
18038,8240,11992,784,0.0
18039,5023,11992,1201,0.0
18040,6567,11992,284,0.0
18041,10965,11992,154,0.0
18042,1615,11992,380,0.0
18043,6985,11992,1463,0.0
18044,7550,11992,21,0.0
18045,3906,11992,320,0.0
18046,7617,11992,738,0.0
18047,8293,11992,252,0.0
18048,3750,11992,29,0.0
18049,2146,11992,1281,0.0
18050,10791,11992,1318,0.0
18051,7991,11992,992,0.0
18052,4860,11992,910,0.0
18053,1749,11992,49,0.0
18054,9038,11992,852,0.0
18055,5816,11992,1490,0.0
18056,4454,11992,1242,0.0
18057,7816,11992,156,0.0
18058,8711,11992,1257,0.0
18059,11238,11992,441,0.0
18060,10777,11992,1050,0.0
18061,8851,11992,1089,0.0
18062,10759,11992,943,0.0
18063,10008,11992,257,0.0
18064,9838,11992,1421,0.0
18065,10562,11992,666,0.0
18066,9712,11992,210,0.0
18067,11768,11992,1159,0.0
18068,8937,11992,1023,0.0
18069,7743,11992,404,0.0
18070,2239,11992,376,0.0
18071,4003,11992,963,0.0
18072,11018,11992,503,0.0
18073,5509,11992,1208,0.0
18074,5366,11992,678,0.0
18075,11026,11992,312,0.0
18076,11815,11992,1313,0.0
18077,2043,11992,853,0.0
18078,9931,11992,109,0.0
18079,5498,11992,1399,0.0
18080,4110,11992,1022,0.0
18081,9630,11992,186,0.0
18082,5370,11992,1364,0.0
18083,6931,11992,629,0.0
18084,3982,11992,660,0.0
18085,4392,11992,1137,0.0
18086,5135,11992,78,0.0
18087,6789,11992,357,0.0
18088,10147,11992,1485,0.0
18089,8341,11992,594,0.0
18090,2768,11992,1309,0.0
18091,6293,11992,279,0.0
18092,10714,11992,1188,0.0
18093,6356,11992,819,0.0
18094,11489,11992,1336,0.0
18095,4293,11992,701,0.0
18096,7042,11992,23,0.0
18097,3201,11992,1460,0.0
18098,11192,11992,1160,0.0
18099,5080,11992,587,0.0
18100,11889,11992,1341,0.0
18101,11393,11992,54,0.0
18102,3817,11992,603,0.0
18103,11678,11992,290,0.0
18104,6773,11992,1130,0.0
18105,3723,11992,507,0.0
18106,4223,11992,121,0.0
18107,7299,11992,461,0.0
18108,7692,11992,133,0.0
18109,11808,11992,352,0.0
18110,3423,11992,1039,0.0
18111,4356,11992,563,0.0
18112,2031,11992,212,0.0
18113,5414,11992,577,0.0
18114,4037,11992,1127,0.0
18115,2442,11992,1373,0.0
18116,11526,11992,1152,0.0
18117,5005,11992,183,0.0
18118,2260,11992,65,0.0
18119,9201,11992,1079,0.0
18120,6329,11992,1436,0.0
18121,4383,11992,806,0.0
18122,11718,11992,178,0.0
18123,9716,11992,349,0.0
18124,4200,11992,1251,0.0
18125,11349,11992,541,0.0
18126,6863,11992,747,0.0
18127,3401,11992,406,0.0
18128,3136,11992,847,0.0
18129,10274,11992,1160,0.0
18130,7949,11992,94,0.0
18131,1509,11992,1433,0.0
18132,7500,11992,983,0.0
18133,1959,11992,1329,0.0
18134,8777,11992,1396,0.0
18135,8177,11992,186,0.0
18136,10807,11992,840,0.0
18137,2032,11992,55,0.0
18138,6611,11992,1460,0.0
18139,7189,11992,689,0.0
18140,6796,11992,266,0.0
18141,1756,11992,63,0.0
18142,3242,11992,455,0.0
18143,3898,11992,228,0.0
18144,2767,11992,910,0.0
18145,2451,11992,976,0.0
18146,9383,11992,1165,0.0
18147,3550,11992,588,0.0
18148,9163,11992,1052,0.0
18149,3918,11992,1325,0.0
18150,10568,11992,1365,0.0
18151,7658,11992,779,0.0
18152,9067,11992,979,0.0
18153,10041,11992,995,0.0
18154,2538,11992,214,0.0
18155,6212,11992,80,0.0
18156,3878,11992,716,0.0
18157,11840,11992,770,0.0
18158,4371,11992,26,0.0
18159,6071,11992,1285,0.0
18160,11498,11992,1436,0.0
18161,4966,11992,21,0.0
18162,11066,11992,1058,0.0
18163,6781,11992,528,0.0
18164,8666,11992,426,0.0
18165,2921,11992,59,0.0
18166,3948,11992,334,0.0
18167,3684,11992,965,0.0
18168,8558,11992,608,0.0
18169,11373,11992,273,0.0
18170,5187,11992,765,0.0
18171,9358,11992,1095,0.0
18172,4899,11992,211,0.0
18173,6011,11992,834,0.0
18174,2596,11992,355,0.0
18175,9686,11992,891,0.0
18176,5058,11992,299,0.0
18177,4349,11992,143,0.0
18178,2121,11992,1181,0.0
18179,2989,11992,322,0.0
18180,3385,11992,1277,0.0
18181,5107,11992,1402,0.0
18182,3453,11992,681,0.0
18183,8447,11992,953,0.0
18184,6370,11992,980,0.0
18185,2050,11992,728,0.0
18186,11395,11992,469,0.0
18187,3637,11992,446,0.0
18188,4124,11992,1307,0.0
18189,11727,11992,1017,0.0
18190,5836,11992,516,0.0
18191,3183,11992,1233,0.0
18192,4048,11992,204,0.0
18193,7728,11992,1087,0.0
18194,7872,11992,772,0.0
18195,11938,11992,718,0.0
18196,2799,11992,773,0.0
18197,8835,11992,1348,0.0
18198,5204,11992,512,0.0
18199,4714,11992,17,0.0
18200,4403,11992,459,0.0
18201,7983,11992,174,0.0
18202,7212,11992,515,0.0
18203,2220,11992,1475,0.0
18204,9202,11992,1247,0.0
18205,5415,11992,145,0.0
18206,11647,11992,947,0.0
18207,9478,11992,1314,0.0
18208,3280,11992,230,0.0
18209,1939,11992,938,0.0
18210,3543,11992,866,0.0
18211,3629,11992,312,0.0
18212,1885,11992,751,0.0
18213,2663,11992,516,0.0
18214,2387,11992,1299,0.0
18215,3123,11992,1323,0.0
18216,8586,11992,1210,0.0
18217,7887,11992,328,0.0
18218,7569,11992,643,0.0
18219,2327,11992,1319,0.0
18220,7589,11992,891,0.0
18221,10246,11992,115,0.0
18222,10506,11992,194,0.0
18223,9445,11992,491,0.0
18224,5789,11992,1441,0.0
18225,4154,11992,212,0.0
18226,2691,11992,1120,0.0
18227,11081,11992,1039,0.0
18228,8969,11992,1037,0.0
18229,9112,11992,107,0.0
18230,6195,11992,37,0.0
18231,3802,11992,414,0.0
18232,4527,11992,63,0.0
18233,9528,11992,114,0.0
18234,10667,11992,118,0.0
18235,11300,11992,276,0.0
18236,3578,11992,172,0.0
18237,8224,11992,1098,0.0
18238,5062,11992,1265,0.0
18239,3026,11992,568,0.0
18240,9594,11992,41,0.0
18241,3572,11992,1354,0.0
18242,1559,11992,764,0.0
18243,5949,11992,177,0.0
18244,5894,11992,1211,0.0
18245,6381,11992,1098,0.0
18246,9541,11992,175,0.0
18247,3616,11992,1015,0.0
18248,10113,11992,502,0.0
18249,6968,11992,1392,0.0
18250,8562,11992,1413,0.0
18251,4853,11992,1342,0.0
18252,7914,11992,1413,0.0
18253,2222,11992,506,0.0
18254,2272,11992,116,0.0
18255,9144,11992,837,0.0
18256,2495,11992,988,0.0
18257,5581,11992,461,0.0
18258,11610,11992,1236,0.0
18259,9135,11992,634,0.0
18260,7411,11992,782,0.0
18261,3577,11992,937,0.0
18262,10556,11992,747,0.0
18263,8332,11992,872,0.0
18264,8409,11992,958,0.0
18265,5520,11992,673,0.0
18266,9121,11992,448,0.0
18267,1598,11992,1127,0.0
18268,5877,11992,1187,0.0
18269,2777,11992,1322,0.0
18270,9629,11992,211,0.0
18271,4010,11992,1190,0.0
18272,6418,11992,1016,0.0
18273,10767,11992,310,0.0
18274,5385,11992,1204,0.0
18275,10592,11992,553,0.0
18276,9572,11992,1480,0.0
18277,6492,11992,223,0.0
18278,4313,11992,803,0.0
18279,4623,11992,1298,0.0
18280,11555,11992,676,0.0
18281,9781,11992,1205,0.0
18282,2163,11992,82,0.0
18283,2136,11992,147,0.0
18284,1737,11992,798,0.0
18285,11687,11992,1367,0.0
18286,11781,11992,1457,0.0
18287,10608,11992,671,0.0
18288,8570,11992,638,0.0
18289,5892,11992,139,0.0
18290,5924,11992,754,0.0
18291,6848,11992,715,0.0
18292,6953,11992,1127,0.0
18293,11287,11992,1314,0.0
18294,8164,11992,483,0.0
18295,6226,11992,229,0.0
18296,6259,11992,947,0.0
18297,10855,11992,235,0.0
18298,6479,11992,1354,0.0
18299,3244,11992,739,0.0
18300,8254,11992,1363,0.0
18301,6623,11992,11,0.0
18302,7941,11992,1206,0.0
18303,11136,11992,286,0.0
18304,9822,11992,6,0.0
18305,3143,11992,1023,0.0
18306,5878,11992,944,0.0
18307,4771,11992,403,0.0
18308,2890,11992,786,0.0
18309,11832,11992,726,0.0
18310,6778,11992,445,0.0
18311,6446,11992,373,0.0
18312,5420,11992,149,0.0
18313,8703,11992,330,0.0
18314,10981,11992,302,0.0
18315,10201,11992,99,0.0
18316,10877,11992,270,0.0
18317,8995,11992,1200,0.0
18318,8064,11992,281,0.0
18319,8255,11992,251,0.0
18320,6280,11992,621,0.0
18321,4659,11992,317,0.0
18322,2818,11992,1326,0.0
18323,7104,11992,1032,0.0
18324,5338,11992,976,0.0
18325,4660,11992,70,0.0
18326,11948,11992,1076,0.0
18327,4913,11992,944,0.0
18328,9381,11992,627,0.0
18329,5260,11992,1391,0.0
18330,4646,11992,1016,0.0
18331,5992,11992,853,0.0
18332,2643,11992,440,0.0
18333,4024,11992,758,0.0
18334,2291,11992,692,0.0
18335,1947,11992,852,0.0
18336,5574,11992,732,0.0
18337,4824,11992,1058,0.0
18338,7040,11992,863,0.0
18339,3791,11992,163,0.0
18340,10591,11992,1046,0.0
18341,5563,11992,936,0.0
18342,10021,11992,1009,0.0
18343,9020,11992,984,0.0
18344,4256,11992,635,0.0
18345,11070,11992,1404,0.0
18346,5764,11992,641,0.0
18347,3923,11992,177,0.0
18348,11757,11992,729,0.0
18349,8257,11992,1343,0.0
18350,11430,11992,849,0.0
18351,10550,11992,841,0.0
18352,3349,11992,688,0.0
18353,4485,11992,806,0.0
18354,7759,11992,1465,0.0
18355,3683,11992,1465,0.0
18356,10590,11992,1098,0.0
18357,6548,11992,104,0.0
18358,10652,11992,1121,0.0
18359,3655,11992,456,0.0
18360,10437,11992,525,0.0
18361,9203,11992,1395,0.0
18362,2529,11992,173,0.0
18363,6189,11992,1439,0.0
18364,11751,11992,703,0.0
18365,4980,11992,272,0.0
18366,3016,11992,82,0.0
18367,3363,11992,157,0.0
18368,5444,11992,1372,0.0
18369,10040,11992,961,0.0
18370,10634,11992,139,0.0
18371,11760,11992,628,0.0
18372,10863,11992,736,0.0
18373,11401,11992,1296,0.0
18374,10630,11992,592,0.0
18375,7886,11992,1193,0.0
18376,8284,11992,977,0.0
18377,9837,11992,755,0.0
18378,2598,11992,416,0.0
18379,3430,11992,364,0.0
18380,11100,11992,1405,0.0
18381,3091,11992,1354,0.0
18382,5872,11992,1166,0.0
18383,5569,11992,646,0.0
18384,8374,11992,1082,0.0
18385,7797,11992,859,0.0
18386,10194,11992,1384,0.0
18387,9706,11992,1135,0.0
18388,8225,11992,1156,0.0
18389,5897,11992,1126,0.0
18390,9288,11992,1409,0.0
18391,1774,11992,1351,0.0
18392,10135,11992,200,0.0
18393,8212,11992,1009,0.0
18394,6788,11992,221,0.0
18395,11303,11992,1246,0.0
18396,7389,11992,523,0.0
18397,10140,11992,1310,0.0
18398,6749,11992,636,0.0
18399,7588,11992,964,0.0
18400,7397,11992,435,0.0
18401,8433,11992,113,0.0
18402,8867,11992,1210,0.0
18403,7568,11992,425,0.0
18404,4835,11992,700,0.0
18405,10729,11992,138,0.0
18406,11590,11992,1372,0.0
18407,11637,11992,1343,0.0
18408,9615,11992,140,0.0
18409,4080,11992,129,0.0
18410,4362,11992,1401,0.0
18411,2407,11992,792,0.0
18412,1671,11992,1052,0.0
18413,11704,11992,358,0.0
18414,4522,11992,1233,0.0
18415,5116,11992,39,0.0
18416,6940,11992,426,0.0
18417,3502,11992,67,0.0
18418,11823,11992,856,0.0
18419,8213,11992,913,0.0
18420,4545,11992,1275,0.0
18421,3017,11992,293,0.0
18422,7084,11992,885,0.0
18423,6043,11992,343,0.0
18424,7171,11992,218,0.0
18425,2744,11992,610,0.0
18426,3751,11992,1391,0.0
18427,2238,11992,598,0.0
18428,2883,11992,401,0.0
18429,9280,11992,1062,0.0
18430,4211,11992,566,0.0
18431,7211,11992,149,0.0
18432,11002,11992,1017,0.0
18433,9582,11992,1327,0.0
18434,11488,11992,442,0.0
18435,7074,11992,192,0.0
18436,4630,11992,996,0.0
18437,5700,11992,1252,0.0
18438,9256,11992,1250,0.0
18439,10265,11992,1251,0.0
18440,6586,11992,896,0.0
18441,6594,11992,1452,0.0
18442,5423,11992,535,0.0
18443,3891,11992,1482,0.0
18444,4030,11992,1327,0.0
18445,5171,11992,662,0.0
18446,8219,11992,1368,0.0
18447,7128,11992,861,0.0
18448,3079,11992,1242,0.0
18449,9694,11992,470,0.0
18450,4746,11992,791,0.0
18451,11970,11992,997,0.0
18452,3048,11992,1326,0.0
18453,5728,11992,571,0.0
18454,3686,11992,797,0.0
18455,6331,11992,1048,0.0
18456,10362,11992,1475,0.0
18457,3975,11992,913,0.0
18458,9855,11992,426,0.0
18459,5308,11992,123,0.0
18460,7751,11992,798,0.0
18461,2555,11992,1319,0.0
18462,5413,11992,552,0.0
18463,3587,11992,1422,0.0
18464,3348,11992,585,0.0
18465,10513,11992,168,0.0
18466,10950,11992,1390,0.0
18467,5981,11992,662,0.0
18468,8579,11992,1191,0.0
18469,8070,11992,942,0.0
18470,6818,11992,1085,0.0
18471,2841,11992,1396,0.0
18472,4476,11992,1229,0.0
18473,7689,11992,948,0.0
18474,7385,11992,180,0.0
18475,3731,11992,309,0.0
18476,11061,11992,1094,0.0
18477,3132,11992,725,0.0
18478,4998,11992,62,0.0
18479,11051,11992,559,0.0
18480,8169,11992,1174,0.0
18481,1975,11992,751,0.0
18482,4390,11992,504,0.0
18483,3019,11992,175,0.0
18484,5692,11992,1336,0.0
18485,4655,11992,764,0.0
18486,3973,11992,455,0.0
18487,2783,11992,742,0.0
18488,2812,11992,1008,0.0
18489,4786,11992,460,0.0
18490,7783,11992,1475,0.0
18491,9682,11992,471,0.0
18492,2193,11992,785,0.0
18493,3983,11992,221,0.0
18494,10425,11992,381,0.0
18495,6380,11992,1257,0.0
18496,5029,11992,584,0.0
18497,8597,11992,1347,0.0
18498,4823,11992,246,0.0
18499,7618,11992,1005,0.0
18500,11978,11992,1239,0.0
18501,2155,11992,190,0.0
18502,4142,11992,610,0.0
18503,3137,11992,1195,0.0
18504,4794,11992,399,0.0
18505,11094,11992,1230,0.0
18506,6079,11992,602,0.0
18507,10168,11992,901,0.0
18508,4129,11992,207,0.0
18509,6858,11992,1421,0.0
18510,8633,11992,852,0.0
18511,2737,11992,641,0.0
18512,5829,11992,8,0.0
18513,7428,11992,1150,0.0
18514,4982,11992,788,0.0
18515,1790,11992,388,0.0
18516,4212,11992,175,0.0
18517,9836,11992,536,0.0
18518,6691,11992,692,0.0
18519,6947,11992,1197,0.0
18520,10064,11992,1186,0.0
18521,10094,11992,748,0.0
18522,8789,11992,1225,0.0
18523,6721,11992,484,0.0
18524,11776,11992,1284,0.0
18525,4957,11992,423,0.0
18526,2355,11992,1218,0.0
18527,4411,11992,928,0.0
18528,4908,11992,833,0.0
18529,6258,11992,1324,0.0
18530,11285,11992,101,0.0
18531,9959,11992,177,0.0
18532,5942,11992,26,0.0
18533,10964,11992,249,0.0
18534,5196,11992,954,0.0
18535,8183,11992,755,0.0
18536,11520,11992,859,0.0
18537,11261,11992,212,0.0
18538,5145,11992,339,0.0
18539,9269,11992,650,0.0
18540,7475,11992,388,0.0
18541,7619,11992,1154,0.0
18542,6764,11992,1397,0.0
18543,2042,11992,967,0.0
18544,11831,11992,936,0.0
18545,9152,11992,96,0.0
18546,2873,11992,893,0.0
18547,10541,11992,1197,0.0
18548,5249,11992,1247,0.0
18549,3355,11992,180,0.0
18550,4502,11992,1248,0.0
18551,7199,11992,1468,0.0
18552,10473,11992,346,0.0
18553,8110,11992,1177,0.0
18554,6096,11992,1142,0.0
18555,9892,11992,685,0.0
18556,5756,11992,793,0.0
18557,11851,11992,1165,0.0
18558,11897,11992,1017,0.0
18559,9318,11992,500,0.0
18560,11563,11992,457,0.0
18561,7672,11992,663,0.0
18562,8971,11992,30,0.0
18563,5401,11992,258,0.0
18564,11710,11992,35,0.0
18565,10499,11992,440,0.0
18566,2914,11992,326,0.0
18567,7213,11992,430,0.0
18568,6055,11992,1336,0.0
18569,3860,11992,1232,0.0
18570,7523,11992,1103,0.0
18571,3188,11992,951,0.0
18572,3211,11992,1409,0.0
18573,9664,11992,1082,0.0
18574,6664,11992,576,0.0
18575,11010,11992,291,0.0
18576,9628,11992,132,0.0
18577,7204,11992,872,0.0
18578,5621,11992,1454,0.0
18579,7838,11992,808,0.0
18580,1652,11992,1352,0.0
18581,8339,11992,409,0.0
18582,11439,11992,839,0.0
18583,9519,11992,1152,0.0
18584,4036,11992,107,0.0
18585,9151,11992,978,0.0
18586,5826,11992,1465,0.0
18587,6662,11992,779,0.0
18588,11222,11992,694,0.0
18589,9158,11992,797,0.0
18590,2510,11992,1107,0.0
18591,1551,11992,927,0.0
18592,6857,11992,950,0.0
18593,2797,11992,985,0.0
18594,11536,11992,1292,0.0
18595,9449,11992,406,0.0
18596,2644,11992,1435,0.0
18597,8713,11992,1154,0.0
18598,8140,11992,195,0.0
18599,2859,11992,912,0.0
18600,2185,11992,670,0.0
18601,4916,11992,782,0.0
18602,3080,11992,889,0.0
18603,9079,11992,1236,0.0
18604,5057,11992,1315,0.0
18605,7670,11992,623,0.0
18606,6593,11992,1465,0.0
18607,4064,11992,134,0.0
18608,6204,11992,1383,0.0
18609,2112,11992,678,0.0
18610,1797,11992,661,0.0
18611,9827,11992,627,0.0
18612,11359,11992,1215,0.0
18613,4195,11992,912,0.0
18614,1780,11992,1048,0.0
18615,3756,11992,1208,0.0
18616,2909,11992,655,0.0
18617,5192,11992,1143,0.0
18618,10227,11992,89,0.0
18619,3296,11992,901,0.0
18620,5255,11992,681,0.0
18621,1670,11992,730,0.0
18622,7929,11992,1266,0.0
18623,1685,11992,1252,0.0
18624,10814,11992,1106,0.0
18625,10149,11992,277,0.0
18626,11758,11992,215,0.0
18627,10141,11992,774,0.0
18628,1693,11992,452,0.0
18629,11933,11992,1161,0.0
18630,7652,11992,24,0.0
18631,10548,11992,457,0.0
18632,8465,11992,1151,0.0
18633,9864,11992,863,0.0
18634,4894,11992,736,0.0
18635,3810,11992,625,0.0
18636,10774,11992,1422,0.0
18637,6770,11992,348,0.0
18638,5369,11992,1194,0.0
18639,2369,11992,798,0.0
18640,11295,11992,1452,0.0
18641,6576,11992,1223,0.0
18642,2792,11992,638,0.0
18643,4846,11992,1166,0.0
18644,6635,11992,245,0.0
18645,3702,11992,1176,0.0
18646,4440,11992,1243,0.0
18647,9693,11992,696,0.0
18648,1498,11992,200,0.0
18649,4221,11992,573,0.0
18650,9692,11992,1113,0.0
18651,7354,11992,1420,0.0
18652,5042,11992,390,0.0
18653,5265,11992,91,0.0
18654,5871,11992,735,0.0
18655,6844,11992,262,0.0
18656,1775,11992,895,0.0
18657,8151,11992,1260,0.0
18658,10827,11992,1218,0.0
18659,5082,11992,741,0.0
18660,1869,11992,298,0.0
18661,11001,11992,1458,0.0
18662,3034,11992,1164,0.0
18663,2366,11992,821,0.0
18664,3040,11992,1147,0.0
18665,1694,11992,305,0.0
18666,4151,11992,926,0.0
18667,10381,11992,1089,0.0
18668,5070,11992,1158,0.0
18669,6018,11992,730,0.0
18670,3277,11992,1379,0.0
18671,8520,11992,1266,0.0
18672,4817,11992,339,0.0
18673,11492,11992,1378,0.0
18674,10455,11992,1187,0.0
18675,9564,11992,61,0.0
18676,3258,11992,1200,0.0
18677,8488,11992,1049,0.0
18678,2959,11992,167,0.0
18679,2690,11992,448,0.0
18680,9978,11992,1101,0.0
18681,1777,11992,650,0.0
18682,5465,11992,283,0.0
18683,1765,11992,586,0.0
18684,7099,11992,950,0.0
18685,11278,11992,91,0.0
18686,1836,11992,825,0.0
18687,1823,11992,1128,0.0
18688,8812,11992,1359,0.0
18689,5811,11992,977,0.0
18690,7736,11992,251,0.0
18691,8366,11992,237,0.0
18692,11380,11992,689,0.0
18693,3605,11992,456,0.0
18694,7997,11992,917,0.0
18695,6175,11992,812,0.0
18696,10820,11992,649,0.0
18697,3378,11992,1379,0.0
18698,4562,11992,1016,0.0
18699,4043,11992,786,0.0
18700,4117,11992,867,0.0
18701,7218,11992,1264,0.0
18702,9190,11992,319,0.0
18703,9224,11992,1436,0.0
18704,9204,11992,1095,0.0
18705,6028,11992,1324,0.0
18706,11630,11992,226,0.0
18707,2672,11992,775,0.0
18708,5819,11992,1326,0.0
18709,3386,11992,233,0.0
18710,1842,11992,531,0.0
18711,6395,11992,1390,0.0
18712,10013,11992,1334,0.0
18713,10210,11992,202,0.0
18714,8798,11992,1192,0.0
18715,8178,11992,115,0.0
18716,7235,11992,136,0.0
18717,6641,11992,1328,0.0
18718,8730,11992,506,0.0
18719,7021,11992,125,0.0
18720,2814,11992,1330,0.0
18721,3407,11992,1305,0.0
18722,4131,11992,898,0.0
18723,9493,11992,449,0.0
18724,10543,11992,215,0.0
18725,9943,11992,802,0.0
18726,4337,11992,667,0.0
18727,11371,11992,577,0.0
18728,7573,11992,1476,0.0
18729,4615,11992,1037,0.0
18730,2084,11992,421,0.0
18731,8604,11992,1421,0.0
18732,1826,11992,597,0.0
18733,8333,11992,301,0.0
18734,8676,11992,360,0.0
18735,8821,11992,95,0.0
18736,1918,11992,1194,0.0
18737,2138,11992,44,0.0
18738,11931,11992,203,0.0
18739,10949,11992,397,0.0
18740,3130,11992,131,0.0
18741,4674,11992,987,0.0
18742,6827,11992,1051,0.0
18743,5326,11992,797,0.0
18744,6634,11992,1070,0.0
18745,2857,11992,1252,0.0
18746,8065,11992,1458,0.0
18747,2075,11992,1055,0.0
18748,6115,11992,932,0.0
18749,7721,11992,776,0.0
18750,9162,11992,420,0.0
18751,5561,11992,705,0.0
18752,6969,11992,146,0.0
18753,11627,11992,1223,0.0
18754,7582,11992,1463,0.0
18755,7806,11992,456,0.0
18756,10371,11992,941,0.0
18757,11985,11992,189,0.0
18758,10622,11992,158,0.0
18759,6682,11992,230,0.0
18760,4589,11992,760,0.0
18761,4665,11992,1081,0.0
18762,2798,11992,450,0.0
18763,10050,11992,329,0.0
18764,9637,11992,946,0.0
18765,1577,11992,401,0.0
18766,8410,11992,205,0.0
18767,2718,11992,748,0.0
18768,4941,11992,609,0.0
18769,11182,11992,453,0.0
18770,1692,11992,306,0.0
18771,1543,11992,3,0.0
18772,3801,11992,700,0.0
18773,9765,11992,241,0.0
18774,3068,11992,148,0.0
18775,2281,11992,444,0.0
18776,5336,11992,603,0.0
18777,9891,11992,596,0.0
18778,7698,11992,1356,0.0
18779,7251,11992,1119,0.0
18780,3931,11992,618,0.0
18781,10396,11992,831,0.0
18782,3721,11992,466,0.0
18783,3446,11992,177,0.0
18784,9021,11992,24,0.0
18785,9085,11992,1425,0.0
18786,9951,11992,757,0.0
18787,9134,11992,1263,0.0
18788,5177,11992,271,0.0
18789,6424,11992,714,0.0
18790,4759,11992,313,0.0
18791,1767,11992,1297,0.0
18792,10239,11992,228,0.0
18793,10395,11992,487,0.0
18794,2832,11992,521,0.0
18795,8692,11992,1349,0.0
18796,10994,11992,984,0.0
18797,10942,11992,875,0.0
18798,8549,11992,597,0.0
18799,9814,11992,1358,0.0
18800,3636,11992,1449,0.0
18801,8000,11992,177,0.0
18802,9502,11992,1328,0.0
18803,4754,11992,1358,0.0
18804,4515,11992,1160,0.0
18805,6921,11992,646,0.0
18806,4188,11992,439,0.0
18807,5426,11992,633,0.0
18808,1788,11992,702,0.0
18809,6843,11992,1187,0.0
18810,5136,11992,1241,0.0
18811,5846,11992,593,0.0
18812,11042,11992,414,0.0
18813,10218,11992,288,0.0
18814,10259,11992,1060,0.0
18815,2511,11992,1001,0.0
18816,10912,11992,757,0.0
18817,4707,11992,346,0.0
18818,9661,11992,991,0.0
18819,1891,11992,27,0.0
18820,3370,11992,706,0.0
18821,8075,11992,806,0.0
18822,3967,11992,1182,0.0
18823,5824,11992,955,0.0
18824,10085,11992,769,0.0
18825,4517,11992,21,0.0
18826,10162,11992,67,0.0
18827,10913,11992,668,0.0
18828,11232,11992,154,0.0
18829,8025,11992,1425,0.0
18830,6525,11992,831,0.0
18831,8618,11992,1056,0.0
18832,8819,11992,925,0.0
18833,6933,11992,741,0.0
18834,6148,11992,1253,0.0
18835,6498,11992,722,0.0
18836,3368,11992,973,0.0
18837,6547,11992,666,0.0
18838,7832,11992,1010,0.0
18839,7120,11992,68,0.0
18840,7013,11992,1419,0.0
18841,11250,11992,699,0.0
18842,8811,11992,767,0.0
18843,11580,11992,1154,0.0
18844,4049,11992,1074,0.0
18845,6067,11992,1316,0.0
18846,6671,11992,419,0.0
18847,11328,11992,1086,0.0
18848,5254,11992,405,0.0
18849,2580,11992,512,0.0
18850,6813,11992,474,0.0
18851,10422,11992,1184,0.0
18852,7556,11992,84,0.0
18853,4609,11992,514,0.0
18854,5162,11992,1012,0.0
18855,10154,11992,480,0.0
18856,10606,11992,1044,0.0
18857,2804,11992,1315,0.0
18858,9030,11992,6,0.0
18859,5818,11992,221,0.0
